ZONE I=5, J=5
-3.36 0 0 0 6.30656 
-3.276 0 0 0 5.72929 
-3.192 0 0 0 5.15201 
-3.108 0 0 0 4.57474 
-3.024 0 0 0 3.99747 
-3.36 0.064125 0.0634782 -0.00357033 5.95521 
-3.276 0.064125 0.0596613 0.00424886 5.48328 
-3.192 0.064125 0.0553759 0.00771948 5.01134 
-3.108 0.064125 0.0506221 0.00684155 4.53941 
-3.024 0.064125 0.0453999 0.00161505 4.06747 
-3.36 0.12825 0.101349 -0.00711686 5.60386 
-3.276 0.12825 0.0977754 0.00615136 5.23726 
-3.192 0.12825 0.0929567 0.01253 4.87067 
-3.108 0.12825 0.0868924 0.012019 4.50407 
-3.024 0.12825 0.0795826 0.00461848 4.13748 
-3.36 0.192375 0.113611 -0.0106396 5.25251 
-3.276 0.192375 0.114343 0.00570752 4.99125 
-3.192 0.192375 0.112742 0.0144315 4.72999 
-3.108 0.192375 0.108811 0.0155324 4.46874 
-3.024 0.192375 0.102548 0.00901028 4.20748 
-3.36 0.2565 0.100266 -0.0141385 4.90116 
-3.276 0.2565 0.109362 0.00291732 4.74524 
-3.192 0.2565 0.114733 0.0134241 4.58932 
-3.108 0.2565 0.116378 0.0173818 4.4334 
-3.024 0.2565 0.114296 0.0147905 4.27749 

ZONE I=5, J=5
-3.024 0 0 0 3.99747 
-2.94 0 0 0 3.97158 
-2.856 0 0 0 3.9457 
-2.772 0 0 0 3.91982 
-2.688 0 0 0 3.89394 
-3.024 0.064125 0.0453999 0.00161505 4.06747 
-2.94 0.064125 0.0397238 0.000958971 4.02021 
-2.856 0.064125 0.0354515 0.000730803 3.97295 
-2.772 0.064125 0.0325829 0.000930549 3.92569 
-2.688 0.064125 0.0311181 0.00155821 3.87843 
-3.024 0.12825 0.0795826 0.00461848 4.13748 
-2.94 0.12825 0.071348 0.00338763 4.06884 
-2.856 0.12825 0.0649956 0.0027559 4.00019 
-2.772 0.12825 0.0605255 0.00272329 3.93155 
-2.688 0.12825 0.0579376 0.00328981 3.86291 
-3.024 0.192375 0.102548 0.00901028 4.20748 
-2.94 0.192375 0.0948724 0.00728597 4.11746 
-2.856 0.192375 0.0886323 0.00607528 4.02744 
-2.772 0.192375 0.0838276 0.00537823 3.93742 
-2.688 0.192375 0.0804585 0.00519481 3.8474 
-3.024 0.2565 0.114296 0.0147905 4.27749 
-2.94 0.2565 0.110297 0.012654 4.16609 
-2.856 0.2565 0.106362 0.010689 4.05469 
-2.772 0.2565 0.102489 0.00889537 3.94328 
-2.688 0.2565 0.0986808 0.00727321 3.83188 

ZONE I=5, J=5
-2.688 0 0 0 3.89394 
-2.604 0 0 0 3.86065 
-2.52 0 0 0 3.82735 
-2.436 0 0 0 3.79406 
-2.352 0 0 0 3.76077 
-2.688 0.064125 0.0311181 0.00155821 3.87843 
-2.604 0.064125 0.0298775 0.00126734 3.84953 
-2.52 0.064125 0.0289335 0.000909937 3.82063 
-2.436 0.064125 0.0282862 0.000485995 3.79173 
-2.352 0.064125 0.0279356 -4.48356e-06 3.76283 
-2.688 0.12825 0.0579376 0.00328981 3.86291 
-2.604 0.12825 0.0558417 0.00259597 3.83841 
-2.52 0.12825 0.0543001 0.00181789 3.8139 
-2.436 0.12825 0.0533127 0.000955569 3.7894 
-2.352 0.12825 0.0528796 9.00489e-06 3.7649 
-2.688 0.192375 0.0804585 0.00519481 3.8474 
-2.604 0.192375 0.0778927 0.00398589 3.82729 
-2.52 0.192375 0.0760997 0.00272386 3.80718 
-2.436 0.192375 0.0750795 0.00140872 3.78707 
-2.352 0.192375 0.0748322 4.04653e-05 3.76696 
-2.688 0.2565 0.0986808 0.00727321 3.83188 
-2.604 0.2565 0.0960304 0.00543711 3.81617 
-2.52 0.2565 0.0943323 0.00362785 3.80045 
-2.436 0.2565 0.0935866 0.00184545 3.78474 
-2.352 0.2565 0.0937933 8.98978e-05 3.76902 

ZONE I=5, J=5
-2.352 0 0 0 3.76077 
-2.268 0 0 0 3.79801 
-2.184 0 0 0 3.83525 
-2.1 0 0 0 3.87249 
-2.016 0 0 0 3.90973 
-2.352 0.064125 0.0279356 -4.48356e-06 3.76283 
